5002	30
4999	22
4998	18
4996	28
4995	11
4993	1
4991	34
4989	28
4987	38
4986	27
4985	3
4984	48
4983	5
4982	9
4981	30
4980	31
4979	12
4978	52
4974	21
4973	11
4972	9
5713	43
4971	19
4969	35
4967	38
4965	23
4964	6
4963	2
4962	26
5761	31
4961	12
4960	40
4959	8
4958	40
4957	2
4956	52
4953	43
4951	26
4949	2
4948	39
4947	2
4946	24
4944	40
4941	19
4934	34
4932	31
4931	2
4930	8
5450	24
4925	38
4924	50
4918	30
4917	22
4916	5
4915	54
4913	23
4912	50
4906	5
31	44
4914	4
4903	2
4902	44
4899	34
4898	12
4897	12
4895	10
4893	30
4892	37
4891	1
4890	11
4889	6
4886	2
4882	10
4881	5
4879	35
33	6
5806	44
5386	46
4876	55
4875	39
4873	11
4872	11
4871	27
4870	34
4869	43
4867	16
4866	52
5251	45
4860	6
4859	44
4858	27
4857	40
4855	45
4854	47
4853	33
5827	34
5130	22
4852	30
4847	23
4846	42
4845	11
6008	18
4841	45
4840	55
4839	18
4838	38
4836	41
4835	28
4833	31
4831	40
4830	12
4829	37
4827	43
4826	8
4825	21
4823	12
4822	2
5034	19
4820	47
4819	50
4818	22
4817	36
4813	6
4810	50
4808	5
4807	52
4804	39
4803	10
4802	51
4800	16
4798	44
4790	47
4787	41
5726	29
4786	11
4785	22
4784	31
4782	27
4779	24
4777	50
4773	21
4771	24
4770	2
5769	33
4768	28
4767	18
4765	10
4764	31
4763	50
4843	39
4761	45
4760	39
4757	35
4756	55
4754	7
4753	53
5507	13
4751	38
4749	47
4747	2
4744	24
4742	11
4736	43
4735	41
5920	30
4734	24
4733	12
4731	52
88	35
4728	53
4727	46
4724	52
4723	39
4721	3
4719	51
4718	32
4717	9
4716	8
4713	45
5715	12
4711	36
4710	48
4706	50
4705	4
4703	41
4702	7
4766	10
4701	36
4698	16
5451	41
4697	7
4696	54
4695	38
4694	11
4693	45
4691	50
4689	28
4688	42
4686	40
4685	42
4683	45
4678	29
4677	13
4675	11
4674	31
4673	25
4672	46
4745	25
4671	7
5432	46
4670	16
4668	27
4666	36
4665	31
4664	38
4663	51
4660	21
4659	50
4658	53
4655	12
5075	26
4653	24
4652	2
4650	10
4649	9
4648	36
4646	46
4645	39
4643	9
4642	6
4641	30
4639	48
4638	27
4637	32
4636	41
4634	41
4633	4
4632	8
5954	2
4631	23
4630	9
4629	35
4626	43
5873	19
4625	22
4623	28
5073	46
4622	51
4621	3
4620	16
4619	54
4614	15
4612	8
4610	41
5733	12
4609	16
4608	47
5777	17
4607	18
4606	46
4605	43
4603	42
4601	18
28	4
4599	19
4597	24
4596	7
4595	5
4699	40
4594	42
4592	53
4590	22
4589	44
4588	24
4587	27
4586	27
5113	9
4585	51
4582	38
4581	27
4580	8
4571	54
4970	11
4566	8
4564	39
4559	2
4557	38
4554	8
4550	8
4549	11
4547	7
4546	34
4545	36
4544	7
4542	52
4821	11
4539	18
4538	43
4536	11
4570	26
4535	35
4534	22
4533	49
5036	15
4532	44
5049	26
4531	48
5019	37
4529	45
5256	24
4528	10
4526	38
4521	12
4520	19
4519	19
4518	50
4515	44
4514	3
4511	21
5860	5
4509	52
4502	50
4501	31
4499	7
4498	55
4497	6
4492	10
5246	51
4491	7
4490	16
4489	2
4488	46
4486	28
6038	9
4482	6
4479	2
4478	23
5861	16
4477	46
4473	50
4472	2
4469	22
4467	25
4466	54
4465	9
4464	8
4463	38
4459	6
4458	12
4457	2
4456	12
4455	6
4454	29
4452	27
4451	47
4449	49
4447	52
4446	52
4444	43
4442	8
4441	10
4436	47
4434	44
4433	10
4537	50
4431	28
4427	8
4426	38
4423	30
4422	39
4421	22
4420	11
5537	5
4419	10
5650	50
4418	34
4417	31
4414	21
4413	6
4412	7
4411	26
4709	50
4410	46
4409	35
4407	2
5618	8
4405	22
4403	41
5323	47
4402	55
4399	11
4398	11
4397	34
5340	9
4392	34
4391	38
4390	50
4388	43
4384	11
4381	26
4380	2
4379	54
4378	22
5729	55
4375	23
4372	31
4371	7
5324	10
4370	54
4366	9
5999	22
4635	11
4363	16
4360	40
4359	53
5487	47
4358	18
4356	50
4354	17
4353	46
4352	48
5022	43
4350	21
5824	15
4349	49
4348	11
4347	38
4345	18
4385	52
4344	46
4343	52
4341	19
4572	33
4340	32
5464	7
4339	38
4338	49
4335	43
5101	40
4332	1
4909	17
4331	34
5671	11
4877	10
4326	21
4324	7
4323	11
4322	9
4321	2
4320	28
4319	49
4317	46
4333	1
4312	42
4310	25
4439	25
4309	41
4308	15
5990	8
4307	55
4306	39
4305	8
4304	46
4302	2
4301	47
4298	26
4602	11
4297	31
4296	27
5796	1
4294	50
4293	54
4290	16
4288	9
4287	11
4284	22
4283	48
4282	28
5881	30
4281	11
4280	5
99	42
4277	32
4275	8
4273	54
5275	18
4432	40
4271	37
4598	36
4270	46
4269	11
4268	5
4267	31
4266	51
4265	29
4263	38
4259	41
5763	10
4258	34
4256	54
4255	38
4254	10
5538	2
4252	2
4928	50
4249	41
4248	14
4247	55
4246	49
4244	37
4243	38
4242	9
4240	26
4236	15
5799	7
4235	29
4233	40
4231	29
4230	27
4227	34
4225	51
4224	54
4462	34
64	48
4222	16
4221	9
4712	28
4220	8
4219	53
4218	37
4213	50
4211	54
4210	11
4209	1
5628	24
4207	10
5911	9
4206	53
4204	27
4203	19
4201	3
4905	12
4200	11
4199	17
4198	44
44	53
4196	3
4483	31
4194	24
4193	6
5850	48
4192	12
4191	38
5750	8
4190	38
4184	10
4183	11
4181	30
4180	54
4179	8
4177	34
4176	21
4173	50
4172	27
6023	4
4170	6
4169	24
4167	26
4164	10
4163	11
4161	15
4160	41
5416	27
4159	37
4157	38
4155	22
4153	35
4150	50
4149	22
4148	44
4145	35
4144	7
4143	40
4142	3
4400	5
4141	38
4139	52
4138	41
4137	49
4131	21
4127	10
4124	10
4123	41
4885	37
4121	2
5857	12
4314	54
4118	10
5346	41
4117	21
6036	12
6017	1
4364	38
4115	22
4114	22
4113	21
4175	3
4112	50
5582	40
4111	19
4110	44
4109	38
4567	41
4495	6
4325	43
4108	3
4105	11
5688	46
4104	28
4102	33
4101	8
5316	2
4099	11
4096	7
4093	19
4092	40
4090	43
4088	52
4087	41
4086	29
4085	41
5855	28
4887	31
4084	52
4082	52
4080	36
4079	42
4077	31
4076	16
4067	7
4064	3
4062	23
5566	31
4060	50
4058	50
4990	38
4049	40
4046	32
5225	25
4045	39
4042	15
4041	46
5274	26
4040	52
4540	54
4038	44
4037	35
74	54
4512	39
4034	44
4031	48
4027	22
4025	19
4023	41
4021	46
4017	48
4015	46
4010	44
4006	46
4004	47
5029	7
4003	14
4001	23
5816	7
4000	41
3999	28
3998	52
3996	41
3995	48
3993	16
3992	41
3991	22
3990	51
4355	12
3988	53
3987	53
3984	41
3979	50
4234	15
3978	43
3977	40
3973	54
5285	5
3971	7
3968	34
4073	11
3967	14
3963	28
5027	38
4741	12
3961	28
3960	16
3958	11
3957	6
5773	44
5693	7
3955	11
3952	47
3948	8
3947	43
3941	46
3939	2
3938	38
5455	50
3937	13
3932	34
3930	47
3928	52
3920	18
3918	18
3916	14
3913	4
5376	39
3911	55
3909	19
5371	39
3907	54
4415	21
3904	42
3903	55
3898	29
3896	38
3893	40
3890	43
3887	33
3877	46
6018	14
5666	31
3872	8
3867	41
3866	30
3883	46
3983	23
3863	12
17	19
3860	39
5465	12
5120	6
4562	39
3859	16
3856	27
6012	43
4584	19
3855	10
3853	18
3976	39
3849	41
3847	42
3846	22
3845	28
3841	46
4187	10
3840	52
4837	50
3839	18
3837	11
4018	38
3850	13
3836	12
3835	46
3828	46
5988	8
3826	47
3823	52
3819	17
3818	48
3814	4
51	14
3812	42
3811	4
3810	25
3809	18
4505	46
3808	30
5310	10
3804	32
3801	38
3800	54
4640	39
3797	30
3795	5
3792	54
3790	15
3789	24
3786	38
4471	22
3784	32
5658	47
4382	34
3780	28
3824	46
4615	11
3777	52
3774	8
57	46
3770	22
3768	2
4337	11
3766	50
4089	12
3765	43
3763	11
4357	50
3762	48
3760	21
3757	44
5461	51
3755	22
3754	45
3748	15
3744	53
3741	48
3740	48
3739	44
3733	10
3731	12
3729	3
4644	43
4383	19
3728	22
3726	2
3725	22
3722	51
3721	11
3718	51
3717	53
5640	54
3711	48
3709	28
4253	38
3708	41
3706	10
3705	18
3702	10
3701	27
3695	40
3693	36
3692	52
3690	22
3746	28
3688	53
3682	46
3681	25
5877	2
3677	1
3674	52
3673	25
3671	16
3669	28
3668	22
3666	10
3665	30
4026	23
3659	17
4217	43
46	35
3653	19
3649	52
3646	32
3644	49
5832	26
3641	38
3638	8
5534	40
3637	9
3630	30
3627	7
3626	50
3625	52
3618	13
3614	33
3612	18
4146	23
3606	19
3605	39
3604	4
3838	8
3600	40
3599	2
3597	28
3595	33
3592	28
3589	46
3587	21
3586	50
3584	53
3807	52
3583	28
3576	8
3575	46
3573	54
3802	38
3572	30
3570	13
3569	38
4513	15
3566	42
3565	35
3854	14
3560	31
3929	12
3559	40
5456	21
3556	22
3555	4
3554	48
3550	8
3676	54
3548	50
3547	11
3546	31
98	26
3543	11
5906	10
3541	38
4628	51
3540	39
3539	19
3538	52
3536	28
3535	6
3529	38
3527	43
3985	10
4851	12
3524	55
3520	2
3519	31
3518	46
3514	24
5139	22
3511	22
4156	28
3507	30
3506	52
3504	43
3503	53
3502	46
3500	12
3498	22
3497	26
5997	6
3496	26
5846	22
5609	39
3494	7
3488	55
3479	27
3477	8
4988	18
3473	12
3472	9
3470	52
3468	46
50	50
3462	11
3461	46
3459	45
3458	38
3456	6
3455	17
3454	38
5523	54
3450	28
3445	50
3440	41
3758	26
3439	34
5790	24
5259	5
4842	43
3438	25
5668	10
4863	39
3434	9
3433	16
3431	14
3430	23
3429	2
3427	5
3426	32
3424	46
5485	50
3423	18
5441	44
3966	2
3422	22
3421	22
3419	12
4313	11
3417	53
21	19
3415	22
3414	40
3412	33
3410	22
3407	4
3406	34
3404	36
3403	38
5207	15
3399	19
3395	3
3388	52
3453	41
3385	6
4342	53
3617	52
3381	28
3377	47
3374	11
3805	54
3373	24
3372	32
3369	12
3368	35
3367	25
4926	48
3363	43
4907	4
3360	21
3707	50
3358	18
3354	39
4848	40
3353	30
3350	7
3349	50
5133	55
3348	48
3347	10
3764	11
3345	5
4943	3
4815	41
4523	19
3339	15
3640	2
3338	55
3337	50
3336	13
5998	11
5158	3
3334	38
3333	26
4315	39
3327	53
3326	22
3325	50
3323	3
3687	31
3322	33
3380	11
3686	53
5388	1
3318	43
3315	30
3311	46
3310	52
3307	46
3305	23
5889	31
3303	40
3302	38
3300	31
3299	2
3298	31
3719	53
3295	29
5967	32
4844	54
3290	34
4008	41
3510	16
4548	11
3288	8
4950	31
3286	38
3942	18
3283	39
3281	35
3280	21
3756	21
3279	52
3276	40
3613	48
3274	38
3273	16
3271	52
3270	2
3269	40
4002	50
4769	7
3264	46
3260	46
3256	42
3255	42
3254	10
3467	45
3253	38
3252	54
3248	42
3247	25
3246	38
3241	16
4122	26
3239	6
3238	18
4361	47
3236	18
3231	18
3230	40
4795	31
3229	48
3227	48
3225	24
3224	34
3223	52
3221	34
3217	29
5685	46
3216	41
3215	31
3214	50
3213	50
3577	31
3212	15
3210	24
3208	53
4033	24
3204	19
3490	46
3202	6
3201	54
3568	2
3198	4
4772	14
3192	47
3190	22
3185	50
3184	55
5295	18
3182	4
3181	46
3370	2
3177	12
3174	8
3631	11
4059	19
3169	42
3245	53
5585	35
5176	14
4272	11
3167	11
3163	7
3162	52
5276	2
5074	17
3732	40
5127	24
3155	28
3596	8
3149	8
3148	11
3997	41
5820	44
3147	55
3146	47
4806	24
3145	44
3137	47
3865	8
3134	43
3133	4
3130	8
3129	42
3128	22
3124	22
5400	54
5160	19
3259	19
3117	46
3115	4
3114	32
3111	47
3110	43
3109	31
4704	53
3106	8
3104	1
3102	50
3537	6
3101	7
3899	22
5187	25
3100	19
3452	2
3099	44
3096	18
3094	54
3093	51
3166	12
3956	2
3092	5
3091	17
4508	21
4154	28
3788	40
3087	44
3086	41
3085	15
3083	8
3081	2
24	49
3080	22
3079	46
3076	49
5704	6
53	50
3071	5
4850	7
4568	14
3070	7
3068	47
3065	26
3064	41
3062	49
5509	23
3060	30
3785	18
3057	40
3054	19
3053	2
3051	8
65	34
3045	13
3042	11
3039	38
3036	18
3034	55
3032	48
3675	37
3031	52
3029	38
3126	36
3024	9
3022	29
3021	21
3020	34
3017	52
3016	41
3013	6
3945	19
3522	30
3011	22
3077	35
3010	25
4295	29
3009	37
6	30
3006	53
3004	37
4014	24
3088	27
3003	24
3002	49
3251	51
2997	28
3609	46
2995	22
3384	50
4416	4
3516	9
5638	39
2993	22
3048	8
2992	42
2989	31
2988	25
4726	28
2983	38
2981	38
3437	18
4929	25
2980	35
2979	9
2978	50
2977	33
3533	23
2976	38
2975	54
2974	24
3935	11
5951	9
2969	39
3012	2
2968	21
2967	6
2966	2
3165	39
2965	47
2962	36
5983	30
2959	35
2958	29
2957	51
2951	33
2950	45
3926	54
2949	28
4884	11
3749	50
2948	29
2944	18
2943	6
2941	33
3131	11
2940	2
2937	16
2936	55
4071	31
2934	1
2956	42
4043	28
4493	49
2933	46
2931	11
3320	25
2930	47
2929	34
3023	19
3531	15
2986	44
6013	24
2928	46
5475	50
4737	5
2925	41
3551	38
2922	3
2921	49
3121	11
2920	1
2919	38
2917	2
2916	45
2910	44
2908	52
2970	50
2906	46
2902	48
3250	10
3908	13
4007	11
5964	51
2901	34
2900	12
3989	25
2899	19
3580	30
5203	17
2898	22
5724	38
2896	4
2895	22
4083	5
4651	36
2894	46
2889	48
3343	36
2887	22
2878	35
4182	22
2877	46
2876	27
2871	2
2870	11
3278	14
2865	12
2864	25
3689	41
3656	50
2863	29
2862	43
4286	19
2861	25
3206	55
2860	51
4425	8
2858	15
4732	37
2857	8
2856	52
3119	51
3652	4
2850	51
5212	50
2848	33
2847	16
3084	48
2843	55
2841	55
5352	40
2840	2
3308	19
2839	22
2837	35
2835	34
2833	38
42	7
2828	50
2825	12
2824	53
2823	47
2819	46
3902	9
2818	38
2817	19
2815	3
2814	44
2813	21
5368	12
2811	48
2810	8
2808	4
2806	31
2805	49
2803	16
3449	47
2802	24
4334	22
3263	11
2797	45
2796	27
2793	40
4239	28
2791	21
2827	44
3152	27
2790	10
2789	1
2788	4
2779	51
2776	46
3658	55
2775	41
2774	11
2773	19
2897	55
2770	19
2769	27
2768	9
2765	25
2764	19
2762	7
3969	47
2761	23
5347	10
2760	46
5986	44
5299	31
2755	19
3723	52
2754	38
3900	8
2750	54
2781	28
2749	12
3602	41
2748	4
2747	19
5466	11
2786	40
2744	16
2743	54
3203	27
5970	40
2741	37
2740	39
5366	52
2738	51
3176	44
4171	42
2737	26
2830	35
2736	41
2735	24
2888	5
2734	7
3095	16
2730	19
2729	21
4494	30
2726	49
2723	53
2722	18
2719	32
2715	3
2712	3
2708	11
2706	38
2763	31
2705	38
4047	46
4208	7
2700	14
2742	22
2698	43
2696	51
2695	38
2694	45
2693	49
2883	38
2692	33
5731	32
2690	19
2689	35
3552	17
2688	55
2686	38
2685	38
2680	53
2676	50
3821	12
5137	40
2674	17
2673	43
2671	27
3342	10
3943	27
2670	34
5880	41
2669	31
5217	27
3484	36
5361	8
2667	12
2666	11
2664	52
2660	43
3261	26
2653	26
2649	27
2648	53
2816	42
2647	24
5977	2
4516	2
2646	38
3390	52
2681	43
5616	49
2644	19
2643	34
2640	2
2637	46
2636	29
2635	44
2633	31
2631	50
3226	2
2630	8
2627	5
2626	2
2625	34
2784	54
2624	54
2622	10
4617	49
2621	50
5249	41
2620	41
4072	38
2619	48
2984	16
2618	55
2617	38
3927	38
29	39
2614	44
2613	11
2612	38
2611	39
2608	5
2605	10
2604	12
2603	42
2602	44
5679	33
2601	35
2599	26
2597	3
4013	53
4692	44
2592	40
2590	30
2913	18
5267	22
2585	10
2583	38
2927	2
2582	19
2581	38
3098	16
2580	2
5811	52
3356	18
2579	28
3844	42
2573	11
3923	18
2571	40
2893	14
2570	49
5819	36
2569	18
3055	19
2867	16
2568	27
2565	19
2564	41
2563	26
4569	50
2710	30
2559	50
2558	21
2557	27
2556	18
2555	10
4394	35
2846	22
2554	40
2550	13
2549	24
2548	38
2955	38
2547	51
2546	33
2545	24
2544	36
2542	35
3615	38
2541	38
2540	53
2911	10
2539	47
75	55
3243	38
2538	30
2536	46
2535	28
5961	34
2534	45
2533	50
3074	31
3581	14
3776	4
2532	54
3704	52
5345	10
3138	10
2531	11
2529	34
2524	28
2687	15
5055	16
2523	38
2522	40
2521	49
3007	32
2520	23
5644	19
2519	10
2518	27
4812	43
2513	11
2511	35
2510	11
2506	52
2505	53
2504	32
2503	19
4616	18
2502	16
4081	9
2501	38
3258	2
2500	42
4805	1
4186	45
2498	10
3446	42
2495	2
2494	50
3351	8
2492	25
3499	23
2491	25
2490	14
2489	34
2488	2
2487	35
54	35
3986	51
4880	34
2482	28
2757	38
3588	46
2480	33
3478	55
2478	32
3175	35
2588	12
2704	34
5837	12
2477	31
2474	50
2473	39
2650	4
87	45
2471	19
2466	3
5721	31
2465	16
2464	12
3188	22
2457	16
2892	3
2455	2
2702	24
2454	16
43	21
5749	24
4937	51
2453	19
4119	27
3720	24
2451	27
2449	35
2447	42
2446	28
2444	19
2443	43
2442	11
3864	28
2441	11
2886	46
2439	7
3157	19
2438	26
2903	44
2435	46
2434	4
3125	55
4351	22
4303	34
2432	30
4162	7
2431	30
2429	32
5048	12
2428	48
2426	54
2543	46
4583	45
4524	35
2425	36
3933	46
3684	2
2424	44
2423	48
4923	36
2421	38
5652	12
2420	17
5458	54
4788	41
2417	28
2414	51
2413	47
2412	11
2410	22
2996	6
2409	43
2408	9
2407	28
2403	55
2402	21
2452	46
2400	23
2398	38
3485	43
6002	31
5897	7
2396	45
2395	39
2399	23
2394	47
2393	49
2392	40
2385	28
3663	9
5789	55
2591	2
2383	11
2382	2
4504	41
2380	7
2379	2
2720	11
2377	41
2372	38
2952	13
3700	49
2371	18
2370	8
2368	38
2367	53
2365	32
3448	42
5916	19
2363	11
4393	51
2360	10
2359	32
4604	53
2356	11
2355	38
3852	22
2354	33
3154	25
3654	30
4656	39
2353	17
5424	51
2351	43
2350	15
4215	11
2445	46
6034	41
2349	9
2347	16
71	50
5918	51
2344	35
2342	50
3664	16
2341	42
2340	44
2339	2
78	11
3735	48
4510	1
2337	12
2335	3
3633	38
2331	36
2939	7
3953	30
2327	50
2963	36
2324	7
2915	53
3505	42
2321	18
2971	6
2319	43
4525	33
2475	28
2318	28
2314	10
5732	21
3620	2
2312	30
4778	12
3619	22
2311	32
2310	34
2308	54
4158	34
4020	46
5098	6
2307	29
2306	21
2303	52
2724	32
2295	38
2293	45
2291	34
6005	43
5091	18
2290	32
2990	45
2389	8
2287	2
2284	44
2526	3
2281	16
2280	45
6015	52
94	55
5053	46
2278	2
2276	7
3189	39
2274	51
3097	26
2273	30
3525	52
2271	40
2270	2
2267	38
2266	10
2264	19
2703	36
2262	19
4576	5
3634	33
2261	48
2259	34
4009	7
2258	12
2257	2
2256	50
2316	29
2253	49
2468	23
3970	41
2252	32
3193	32
2251	38
2250	2
2249	18
2973	15
5476	3
4152	6
2247	43
2275	26
5892	54
2246	31
2245	40
3685	42
2242	45
2651	50
5051	38
2657	35
2239	4
2237	8
2235	26
2234	54
2233	38
3293	55
2232	53
3232	33
4245	50
2231	19
2230	2
5033	40
2229	53
3284	46
3435	47
2224	2
2223	32
3508	22
2222	46
2756	33
2221	5
2292	31
2217	50
2216	50
2212	50
2211	13
2209	11
2208	38
2206	34
2203	50
2199	8
9	2
2196	44
5189	27
2192	7
2191	48
3408	27
77	54
2188	51
4389	41
4012	19
2187	41
3944	46
3123	38
5593	33
2185	19
2184	31
2182	51
2181	38
4834	55
2180	52
2179	22
2891	25
2178	6
5639	39
2175	12
2947	10
2172	31
2171	2
2170	24
2169	9
3888	33
2168	50
2167	41
2160	43
3680	52
2159	38
2158	50
3235	38
2157	55
2153	36
2152	22
3639	8
3585	54
2151	38
2150	50
3161	49
2149	50
2147	47
2146	26
2145	4
5910	12
5115	34
5089	46
2745	28
2143	43
2142	14
5257	38
4475	5
2141	55
2140	38
2134	38
5438	38
2132	38
2131	17
2130	22
3737	11
4241	14
2128	22
5362	23
5224	47
2127	34
2289	6
4474	17
2126	6
2125	37
4485	10
3392	19
2124	47
2530	11
2122	50
2119	6
2118	21
2163	22
2115	52
2114	44
2113	21
4311	52
3858	22
2112	27
2241	41
4450	31
2110	38
2106	38
2244	10
2528	52
2105	46
4593	32
2104	46
3532	26
2103	10
2102	13
5000	53
2419	23
3875	44
2101	46
2463	35
2098	32
2096	6
2095	4
2093	45
5567	19
2092	28
2512	18
2091	46
4374	41
2089	19
3266	13
2088	26
2348	24
91	22
2085	51
2083	40
2081	44
3610	5
2080	10
2078	14
5774	12
2369	42
2077	26
2254	5
2076	46
4238	17
3292	27
2074	51
2073	39
2070	12
2236	2
2297	13
2066	5
3557	19
2063	12
2060	38
3636	29
5211	36
2059	41
2058	12
2056	29
2054	40
2053	22
2052	11
2711	49
4657	46
2050	47
2594	16
5039	37
3211	38
2049	31
2048	36
3635	38
2046	41
2038	24
5369	11
2036	38
2031	28
3340	6
2028	53
2375	2
2881	43
5116	34
3234	51
5879	52
4556	8
2027	38
2397	43
4565	54
2021	21
4078	2
2509	30
2018	51
2778	33
2016	48
5973	53
2013	23
3460	30
2011	46
3179	46
2002	28
2001	33
4214	31
1994	25
2879	31
5188	50
1990	34
1988	38
86	23
2374	38
1980	28
1974	10
1973	46
1969	10
2387	35
3934	6
5312	8
1967	22
4362	21
1966	7
5403	21
1958	44
1957	52
5126	17
3601	25
4522	22
1956	36
2493	50
1955	28
1953	33
1951	53
3489	12
3314	47
1941	28
3242	19
3817	51
1940	52
1938	12
1954	51
1937	16
3464	23
5993	49
1931	18
4553	3
1925	46
3113	43
5028	6
2751	31
4722	50
1934	28
19	34
2537	38
39	25
1917	38
1916	4
4647	51
1915	31
2005	50
1913	34
4048	22
1912	30
3747	11
1911	52
