4751	28
4749	19
4747	47
4744	9
4742	23
4736	34
4735	36
5920	21
4734	25
4733	9
4731	10
4728	18
4727	25
4724	47
4723	54
4721	17
4719	33
4718	19
4717	19
4716	15
4713	35
5715	9
4711	25
4710	21
4706	44
4705	36
4703	16
4702	8
4766	47
4701	21
4698	17
5451	36
4697	46
4696	45
4695	16
4694	19
4693	48
4691	5
4689	19
4688	9
4686	13
4685	2
4683	29
4678	33
4677	6
4675	18
4674	9
4673	40
4672	10
4745	25
4671	18
5432	9
4670	16
4668	25
4666	13
4665	53
4664	12
4663	8
4660	9
4659	40
4658	45
4655	36
5075	22
4653	3
4652	47
4650	1
4649	14
4648	15
4646	53
4645	12
4643	3
4642	17
4641	12
4639	20
4638	9
4637	54
4636	27
4634	47
4633	21
4632	19
5954	37
4631	26
4630	9
4629	5
4626	7
5873	36
4625	13
4623	53
5073	47
4622	21
4621	1
4620	10
4619	9
4614	5
4612	41
4610	36
5733	37
4609	46
4608	10
5777	20
4607	23
4606	36
4605	29
4603	20
4601	14
5436	37
4600	14
4599	32
4597	22
4596	7
4595	47
4699	37
4594	16
4592	46
4590	13
4589	53
4588	23
4587	48
4586	8
5113	19
4585	1
4582	52
4581	39
4580	2
4571	51
4970	2
4566	46
4564	22
4559	14
4557	42
4554	3
4550	2
4549	41
4547	8
4546	52
4545	40
4544	25
4542	36
4821	41
4539	42
4538	41
4536	22
4570	17
4535	1
4534	32
4533	9
5036	47
4532	32
5049	53
4531	45
5019	16
4529	29
5256	53
4528	1
4526	51
4521	9
4520	10
4519	20
4518	30
4515	14
4514	48
4511	40
5860	53
4509	47
4507	36
5809	23
4506	37
4502	25
4501	13
4499	22
4498	42
4497	6
4492	18
5246	44
4491	43
4490	52
4489	47
4488	32
4486	19
6038	17
4482	47
4479	36
4478	2
5861	21
4477	32
4473	22
4472	47
4469	13
4467	28
4466	53
4465	15
4464	46
4463	39
4459	36
4458	9
4457	47
4456	47
4455	48
4454	42
4452	21
4451	32
4449	1
4447	36
4446	36
4444	29
4442	18
4441	33
4436	3
4434	25
4433	25
4537	14
4431	55
4427	45
4426	45
4423	5
4422	40
4421	13
4420	14
5537	22
4419	31
5650	7
4418	29
4417	2
4414	13
4413	40
4412	39
4411	45
4709	23
4410	37
4409	29
4407	3
5618	50
4405	33
4403	36
5323	47
4402	49
4399	40
4398	18
4397	22
5340	16
4392	33
4391	38
4390	27
4388	15
4384	8
4381	36
4380	10
4379	17
4378	10
5729	45
4375	27
4372	28
4371	23
5324	18
4370	38
4366	7
5999	20
4635	51
4363	13
4360	21
4359	27
5487	37
4358	38
4356	54
4354	31
4353	10
4352	1
5022	7
4350	27
5824	33
4349	48
4348	23
4347	46
4345	42
4385	10
4344	36
4343	36
4341	9
4572	37
4340	30
5464	8
4339	52
4338	36
4335	34
5101	47
4332	45
4909	1
4331	29
5671	8
4877	35
4326	10
4324	29
4323	15
4322	13
4321	13
4320	23
4319	25
4317	36
4333	32
4312	42
4310	17
4439	33
4309	9
4308	13
5990	23
4307	10
4306	31
4305	32
4304	10
4302	32
4301	9
4298	54
4602	39
4297	41
4296	22
5796	46
4294	14
4293	34
4290	13
4288	13
4287	34
4284	16
4283	10
4282	35
5881	1
4281	3
4280	16
4278	13
4277	40
4275	54
4273	50
5275	40
4432	37
4271	25
4598	17
4270	47
4269	41
4268	1
4267	28
4266	38
4265	6
4263	41
4262	44
4259	53
5763	41
4258	29
4256	3
4255	22
4254	22
5538	46
4252	54
4928	2
4249	14
4248	1
4247	20
4246	32
4244	14
4243	41
4242	22
4240	20
4236	32
5799	16
4235	33
4233	17
4231	46
4230	41
4227	35
4225	48
4224	9
4223	13
4222	17
4221	39
4712	33
4220	28
4219	9
4218	25
4213	6
4211	27
4210	22
4209	20
5628	2
4207	52
5911	53
4206	10
4204	38
4203	10
4201	48
4905	9
4200	50
4199	53
4198	19
4196	41
4483	47
4194	32
4193	46
5850	21
4192	47
4191	15
5750	18
4190	22
4184	37
4183	14
4181	8
4180	27
4179	52
4177	34
4176	12
4173	28
4172	41
6023	27
4170	53
4169	15
4167	8
4164	53
4163	53
4161	50
4160	10
5416	16
4159	55
4157	41
4155	10
4153	7
4150	18
4149	37
4148	40
4145	15
4144	52
4143	47
4142	34
4400	16
4141	1
4139	10
4138	36
4137	20
4131	10
4127	49
4124	22
4123	16
4885	39
4121	10
5857	32
4314	15
4118	13
5346	10
4117	25
6036	5
6017	36
4364	14
4115	47
4114	39
4113	19
4175	31
4112	3
5582	42
4111	10
4110	17
4109	54
4567	36
4495	9
4325	28
4108	41
4105	18
5688	13
4104	1
4102	2
4101	50
5316	37
4099	14
4096	29
4093	17
4092	42
4090	42
4088	13
4087	36
4086	27
4085	53
5855	35
4887	53
4084	39
4082	13
4080	53
4079	53
4077	38
4076	12
4067	39
4064	18
4062	21
5566	47
4060	5
4058	22
4990	28
4049	12
4046	40
5225	38
4045	29
4042	36
4041	10
5274	54
4040	13
4540	32
4038	27
4037	20
4512	19
4034	38
4031	20
4027	19
4025	36
4023	10
4021	13
4017	10
4015	47
4010	14
4006	10
4004	39
5029	28
4003	25
4001	37
5816	19
4000	13
3999	47
3998	10
3996	40
3995	40
3993	47
3992	19
3991	28
3990	13
4355	9
3988	36
3987	27
3984	28
3979	19
4234	12
3978	40
3977	15
3973	46
5285	22
3971	33
3968	49
4073	54
3967	10
3963	18
5027	34
4741	36
3961	40
3960	36
3958	14
3957	17
5773	12
5693	18
3955	29
3952	9
3948	25
3947	28
3941	32
3939	47
3938	25
5455	41
3937	8
3932	35
3930	32
3928	10
3920	45
3918	35
3916	42
3913	19
5376	18
3911	48
3909	36
5371	28
3907	32
4415	10
3904	36
3903	17
3898	23
3896	28
3893	50
3890	53
3887	37
3877	10
6018	8
5666	9
3872	3
3867	10
3866	8
3883	2
3983	31
3863	48
3861	52
3860	42
5465	2
5120	37
4562	47
3859	33
3856	51
6012	47
4584	45
3855	37
3853	18
3976	2
3849	10
3847	52
3846	10
3845	15
3841	28
4187	45
3840	37
4837	13
3839	23
3837	29
4018	55
3850	42
3836	36
3835	10
3828	47
5988	25
3826	32
3823	13
3819	13
3818	16
3814	52
3813	39
3812	48
3811	17
3810	2
3809	52
4505	36
3808	19
5310	5
3804	34
3801	38
3800	19
4640	21
3797	15
3795	3
3792	44
3790	10
3789	23
3786	55
4471	40
3784	49
5930	1
5741	39
4129	10
3781	34
5658	45
4382	29
3780	15
3824	10
4615	9
3777	10
3774	14
3770	32
3768	47
4337	5
3766	53
4089	37
3765	12
3763	31
4357	55
3762	48
3760	25
3757	12
5461	48
3755	13
3754	18
3748	33
3744	33
3741	13
3740	17
3739	26
3733	1
3731	19
3729	20
4644	23
4383	47
3728	37
3726	36
3725	13
3722	8
3721	40
3718	27
3717	46
5640	39
3711	40
3709	48
4253	48
3708	10
3706	15
3705	54
3702	1
3701	23
3695	47
3693	20
3692	10
3690	10
3746	21
3688	32
3682	36
3681	18
5877	2
3677	32
3674	10
3673	3
3671	17
3669	15
3668	10
3666	55
3665	16
4026	48
3659	3
3657	13
3653	13
3649	10
3646	2
3644	41
5832	33
3641	13
3638	52
5534	1
3637	42
3630	9
3627	50
3626	5
3625	13
3618	45
3614	2
3612	15
4146	35
3606	17
3605	44
3604	38
3838	50
3600	13
3599	25
3597	41
3595	28
5306	10
3593	40
3592	55
3589	47
3587	28
3586	28
3584	2
3807	10
3583	38
3576	52
3575	25
3573	10
3802	25
3572	21
3570	42
3569	28
4513	32
3566	45
3565	19
3854	14
3560	13
3929	5
3559	12
5456	36
3556	10
3555	20
3554	16
3550	22
3676	22
3548	40
3547	22
3546	2
3545	53
3543	5
5906	55
3541	2
4628	29
3540	21
3539	37
3538	10
3536	41
3535	27
3529	51
3527	23
3985	49
4851	47
3524	25
3520	39
3519	37
3518	9
3514	28
5139	17
3511	9
4156	33
3507	44
3506	10
3504	14
3503	53
3502	37
3500	2
3498	10
3497	39
5997	13
3496	37
5846	9
5609	52
3494	33
3488	17
3479	40
3477	17
4988	18
3473	36
3472	28
3470	10
3468	36
3466	45
3462	55
3461	47
3459	2
3458	2
3456	14
3455	28
3454	29
5523	28
3450	22
3445	22
3440	13
3758	9
3439	17
5790	9
5259	9
4842	15
3438	3
5668	34
4863	19
3434	17
3433	9
3431	23
3430	20
3429	47
3427	28
3426	13
3424	36
5485	15
3423	21
5441	33
3966	36
3422	36
3421	10
3419	53
4313	45
3417	9
3416	18
3415	13
3414	23
3412	53
3410	36
3407	21
3406	52
3404	37
3403	41
5207	10
3399	10
3395	40
3388	10
3453	47
3385	33
4342	10
3617	13
3381	48
3377	7
3374	41
3805	2
3373	42
3372	20
3369	36
3368	52
3367	53
4926	50
3363	41
4907	37
3360	10
3707	32
3358	36
3354	22
4848	17
3353	1
3350	50
3349	46
5133	15
3348	19
3347	25
3764	21
3345	23
4943	26
4815	28
4523	17
3339	17
3640	36
3338	42
3337	45
3336	20
5998	23
5158	31
3334	19
3333	40
4315	29
3327	48
3326	36
3325	49
3323	41
3687	22
3322	5
3380	5
3686	7
5388	42
3318	28
3315	21
5935	2
4908	23
3313	37
3311	47
3310	10
3307	47
3305	22
5889	2
3303	17
3302	18
3300	2
3299	37
3298	53
3719	53
3295	9
5967	28
4844	9
3290	14
4008	13
3510	36
4548	18
3288	2
4950	53
3286	35
3942	53
3283	45
3281	50
3280	32
3756	13
3279	36
3276	14
3613	13
3274	35
3273	20
3271	17
3270	12
3269	39
4002	2
4769	19
3264	10
3260	47
3256	22
3255	7
3254	6
3467	52
3253	18
3252	2
3248	33
3247	19
3246	17
3241	1
4122	53
3239	53
3238	21
4361	36
3236	32
3231	48
3230	39
4795	20
3229	25
3227	17
3225	22
3224	20
3223	36
3221	30
3217	29
5685	32
3216	50
3215	36
3214	50
3213	29
3577	3
3212	23
3210	42
3208	13
4033	34
3204	13
3490	10
3202	10
3201	40
3568	32
3198	13
4772	15
3192	42
3190	10
3185	18
3184	15
5295	33
3182	37
3181	36
3370	36
3177	9
3174	22
3631	25
4059	21
3169	17
3245	7
5585	18
5176	35
4272	28
3167	33
3163	48
3162	36
5276	47
5074	55
3732	9
5127	3
3155	31
3596	37
3149	45
3148	19
3997	10
5820	47
3147	37
3146	32
4806	48
3145	25
3137	13
3865	3
3134	30
3133	32
3130	41
3129	52
3128	13
3124	13
5400	37
5160	9
3259	13
3117	36
3115	17
3114	2
3111	50
3110	40
3109	36
4704	7
3106	45
3104	17
3102	34
3537	33
3101	38
3899	10
5187	34
3100	27
3452	47
3099	23
3096	42
3094	48
3093	21
3166	36
3956	10
3092	37
3091	19
4508	21
4154	54
3788	20
3087	28
3086	54
3085	48
3083	54
3080	10
3079	36
3076	52
3073	7
3071	47
4850	35
4568	1
3070	15
3068	38
3065	19
3064	9
3062	16
5509	20
3060	52
3785	34
3057	41
3054	10
3053	36
3051	28
3045	46
3042	22
3039	14
3036	14
3034	50
3032	20
3675	5
3031	3
3029	44
3126	14
3024	34
3022	6
3021	13
3020	44
3017	10
3016	46
3013	14
3945	17
3522	5
3011	13
3077	48
3010	9
4295	39
3009	1
3006	10
3004	27
4014	3
3088	19
3003	53
3002	50
3251	29
3309	32
3697	33
3001	36
2997	31
3609	40
2995	13
3384	52
4416	37
3516	50
5638	8
2993	36
3048	39
2992	33
2989	50
2988	5
4726	17
2983	53
2981	1
3437	47
4929	16
2980	6
2979	45
2978	50
2977	2
3533	17
2976	6
2975	42
2974	2
3935	50
5951	37
2969	52
3012	47
2968	47
2967	41
2966	37
3165	23
2965	15
2962	26
5983	1
2959	31
2958	13
2957	32
2951	47
2950	41
3926	54
2949	19
4884	40
3749	54
2948	45
2944	52
2943	47
2941	55
3131	1
2940	2
2937	3
2936	14
4071	15
2934	10
2956	40
4043	10
4493	7
2933	17
2931	27
3320	22
2930	36
2929	29
3023	13
3531	39
2986	49
6013	9
2928	10
5475	8
4737	17
2925	14
3551	25
2922	30
2921	31
3121	17
2920	10
2919	37
2917	36
2916	10
2910	7
2908	13
2970	55
2906	40
2902	54
3250	39
3908	8
4007	14
5964	29
2901	45
2900	13
3989	16
2899	32
3580	38
5203	20
2898	37
5724	8
2896	32
2895	21
4083	10
4651	29
2894	47
2889	10
3343	32
2887	37
2878	54
4182	13
2877	47
2876	41
2871	47
2870	22
3278	25
2865	37
2864	40
3689	36
3656	3
2863	6
2862	18
4286	27
2861	15
3206	22
2860	38
4425	1
2858	37
4732	27
2857	40
2856	13
3119	33
3652	19
2850	23
5212	45
2848	21
2847	17
3084	17
2843	32
2841	12
5352	13
2840	9
3308	13
2839	10
2837	37
2835	21
2833	18
5600	37
2832	19
2828	23
2825	2
2824	46
2823	50
2819	9
3902	39
2818	21
2817	47
2815	41
2814	3
2813	17
5368	2
2811	36
2810	55
2808	17
2806	53
2805	19
2803	48
3449	14
2802	50
4334	13
3263	31
2797	14
2796	47
2793	9
4239	25
2791	13
2827	34
3152	42
2790	23
2789	36
2788	20
2780	47
4036	18
2779	38
2776	10
3658	36
2775	13
2774	15
2773	9
2897	1
2770	36
2769	12
2768	2
2765	17
2764	13
2762	21
3969	47
2761	12
5347	34
2760	10
5986	46
5299	2
2755	9
3723	13
2754	35
3900	27
2750	50
2781	29
2749	9
3602	14
2748	37
2747	22
5466	41
2786	38
2744	47
2743	19
3203	39
5970	13
2741	20
2740	30
5366	36
2738	16
3176	39
4171	15
2737	13
2830	12
2736	47
2735	52
2888	39
2734	40
3095	35
2730	17
2729	17
4494	1
2726	17
2723	50
2722	18
2719	40
2715	20
2712	54
2708	29
2706	44
2763	9
2705	39
4047	3
4208	33
2700	31
2742	13
2698	41
2696	35
2695	23
2694	23
2693	13
2883	39
2692	9
4147	36
2691	52
5731	52
2690	10
2689	15
3552	7
2688	45
2686	14
2685	55
2680	27
2678	10
2676	34
3821	14
5137	39
2674	1
2673	18
2671	23
3342	31
3943	20
2670	31
5880	25
2669	2
5217	16
3484	1
5361	24
2667	39
2666	39
2664	25
2660	7
3261	10
2653	52
2649	33
2648	47
2816	17
2647	20
5977	13
4516	10
2646	25
3390	10
2681	7
5616	40
2644	13
2643	30
2640	47
2637	10
2636	33
2635	42
2633	47
2631	31
3226	36
2630	54
2627	46
2626	36
2625	6
2784	21
2624	52
2622	41
4617	9
2621	45
5249	36
2620	13
4072	19
2619	38
2984	14
2618	55
2617	40
2614	33
2613	26
2612	39
2611	22
2608	45
2605	51
2604	15
2603	42
2602	39
5679	15
2601	19
2599	45
2597	35
4013	21
4692	46
2592	3
2590	19
2913	1
5267	10
2585	44
2583	55
2927	36
2582	13
2581	35
3098	39
2580	32
5811	47
3356	50
2579	28
3844	39
2573	19
3923	33
2571	36
2893	19
2570	21
5819	20
2569	22
3055	17
2867	36
2568	7
2565	17
2564	19
2563	50
4569	9
2710	31
2559	19
2558	13
2557	34
2556	2
2555	23
4394	12
2846	36
2554	2
2550	13
2549	48
2548	31
2955	41
2547	16
2546	53
2545	1
2544	38
2542	39
3615	41
2541	3
2540	34
2911	34
2538	13
2536	13
2535	6
5961	2
2534	23
2533	19
3074	21
3581	40
3776	37
2532	39
3704	10
5345	50
3138	22
2531	20
2529	21
2524	28
2687	38
5055	6
2523	40
2522	36
2521	17
3007	20
2520	30
5644	19
2519	50
2518	39
4812	41
2513	22
2511	6
2510	39
2506	47
2505	47
2504	17
2503	32
4616	17
2502	27
4081	53
2501	35
3258	47
2500	48
4805	16
4186	22
2498	54
3446	9
2495	36
2494	51
3351	31
2492	2
3499	42
2491	20
2490	16
2489	30
2488	53
2487	14
2484	13
3611	10
4880	50
2482	28
2757	22
3588	17
2480	16
3478	8
2478	37
3175	14
2588	47
2704	6
5837	37
2477	2
2474	28
2473	30
2466	31
5721	36
2465	36
2464	47
3188	13
2457	40
2892	9
2455	10
2702	18
5749	20
4937	50
2453	16
4119	21
3720	18
2451	40
2449	6
2447	17
2446	21
2444	1
2443	54
2442	41
3864	42
2441	2
2886	10
2439	21
3157	10
2438	19
2903	46
2435	36
2434	17
3125	53
4351	10
4303	18
2432	20
4162	6
2431	35
5048	37
2428	17
2426	6
2543	47
4583	35
4524	25
2425	13
3933	10
3684	32
2424	39
2423	16
4923	15
2421	40
5652	36
2420	14
5458	26
4788	13
2417	41
2414	49
2413	17
2412	25
2410	17
2996	7
2409	45
2408	3
2407	34
5893	19
4799	46
2406	2
2804	52
3530	37
2403	20
2402	1
2452	13
2400	48
2398	44
3485	19
6002	37
5897	50
2396	55
2395	45
2399	34
2394	28
2393	25
2392	3
2385	22
3663	37
5789	39
2591	3
2383	34
2382	47
4504	7
2380	26
2379	10
2720	5
2377	40
2372	28
2952	32
3700	45
2371	45
2370	50
2368	19
2367	3
2365	16
3448	16
5916	47
2363	54
2362	31
4393	8
2360	6
2359	20
4604	27
2356	48
2355	39
3852	9
2354	3
3154	39
3654	48
4656	47
2353	14
5424	9
2351	18
2350	32
4215	21
2445	32
6034	32
2349	32
2347	17
5918	41
2344	46
2342	28
3664	15
2341	55
2340	45
2339	37
3735	10
4510	35
2337	9
2335	41
3633	33
2331	50
2939	8
3953	20
2327	28
2963	23
2324	18
2915	2
3505	46
2321	45
2971	36
2319	33
4525	46
2475	15
2318	31
2314	6
5732	47
3620	36
2312	42
4778	1
3619	13
2311	41
2310	30
2308	23
4158	42
4020	36
5098	41
2307	33
2306	10
2303	32
2724	12
2295	27
2293	19
2291	12
6005	18
5091	44
2290	37
2990	45
2389	35
2287	36
2284	12
2526	25
2281	17
2280	2
2279	46
5053	28
2278	47
2276	45
3189	19
2274	50
3097	14
2273	40
3525	47
2271	32
2270	47
2267	22
2266	2
2264	17
2703	50
2262	38
4576	19
3634	53
2261	40
2259	40
4009	23
2258	50
2257	36
2256	45
2316	8
2253	1
2468	5
3970	47
2252	31
3193	12
2251	26
2250	10
2249	10
2973	21
5476	45
4152	35
2247	7
2275	12
5892	2
2246	45
2245	37
3685	22
2242	46
2651	41
5051	39
2657	54
2239	17
2237	44
2235	49
2234	49
2233	50
3293	20
2232	50
3232	2
2230	18
5033	10
2229	25
3284	10
3435	38
2224	47
2223	50
3508	10
2222	17
2756	37
2221	41
2292	47
2217	23
2216	29
2212	36
2211	16
2209	48
2208	28
2206	49
2203	41
2199	14
2198	42
2196	41
5189	16
2192	10
2191	42
2189	17
4389	13
4012	10
2187	9
3944	47
3123	13
5593	50
2185	13
2184	36
2182	27
2181	14
4834	42
2180	47
2179	16
2891	37
2178	13
5639	38
2175	47
2947	41
2172	23
2171	9
2170	46
2169	34
3888	22
2168	19
2167	37
2160	9
3680	13
2159	45
2158	18
3235	48
2157	2
2437	20
3329	6
2156	36
2616	45
2153	25
2152	47
3639	25
3585	2
2151	31
2150	51
3161	10
2149	1
2147	39
2146	13
2145	25
5910	53
5115	41
5089	9
2745	34
2143	50
2142	32
5257	3
4475	46
2141	43
2140	21
2137	19
2134	39
5438	48
2132	14
2131	48
2130	38
3737	40
4241	12
2128	10
5362	25
5224	53
2127	27
2289	17
4474	16
2126	1
2125	1
4485	41
3392	9
2124	37
2530	52
2122	19
2119	20
2118	17
2163	10
2115	13
2114	20
2113	10
4311	10
3858	13
2112	21
2241	17
4450	10
2110	52
2106	34
2244	55
2528	40
2105	36
4593	3
2104	10
3532	27
2103	53
2102	32
5000	48
2419	35
3875	42
2101	36
2463	15
2098	14
2096	8
2095	18
2093	39
5567	1
2092	15
2512	9
2091	47
4374	17
2089	10
3266	21
2088	9
2348	38
2083	10
2081	18
3610	2
2080	32
2078	13
5774	20
2369	8
2077	50
2254	16
2076	10
4238	17
3292	29
2074	46
2073	44
2070	47
2236	47
2297	33
2066	19
3557	21
2063	5
2060	44
3636	8
5211	44
2059	7
2058	47
2056	46
2054	47
2053	17
2052	30
2711	17
4657	10
2050	10
2594	40
5039	30
3211	31
2049	47
2048	37
3635	52
2046	36
2038	7
5369	7
2036	28
2031	12
3340	1
2028	53
2375	36
2881	28
5116	39
3234	8
5879	14
4556	2
2027	17
2397	55
4565	53
2021	17
4078	2
2509	31
2018	8
2778	47
2016	10
5973	10
2013	52
3460	45
2011	10
3179	36
2849	19
4935	41
4613	1
2009	10
2002	51
2001	51
4214	37
1994	54
2879	9
5188	23
1990	27
1988	27
1980	28
1974	18
1973	36
1969	2
2387	46
3934	38
5312	1
1967	13
4362	17
1966	23
5403	17
1958	26
1957	13
5126	27
3601	53
4522	10
1956	41
2493	45
1955	16
1953	50
1951	46
3489	22
3314	53
1941	2
3242	10
3817	19
1940	13
1938	36
1954	27
1937	37
3464	17
5993	52
1931	9
4261	36
3699	12
1926	28
